CaseGroup1_Case1_Bus31_DCstorage1_PWBUSANGLE
-0.024503779999999999
-0.024436579999999999
-0.022521070000000001
-0.020706720000000001
-0.025864620000000001
-0.01827053
-0.018304129999999998
-0.024016590000000001
-0.02259676
-0.022529549999999999
-0.023436729999999999
-0.02162238
-0.024461719999999999
-0.016867750000000001
-0.02160542
-0.027318100000000001
-0.02767507
-0.020080830000000001
-0.020988
-0.026700640000000001
-0.020097629999999998
-0.020030409999999998
-0.024768269999999998
-0.022953870000000001
-0.02813717
-0.020542890000000001
-0.018627479999999998
-0.024339949999999999
-0.02294539
-0.022878180000000001
-0.022911790000000001
-0.021097399999999999
-0.02609469
-0.018500579999999999
-0.02034849
-0.026061089999999999
-0.021339819999999999
-0.021272599999999999
-0.0250697
-0.023255290000000001
-0.027951230000000001
-0.02035696
-0.01750082
-0.02321322
-0.02370042
-0.023633189999999998
-0.02460762
-0.022793210000000001
-0.02420025
-0.02413305
-0.02127677
-0.019462440000000001
-0.026502060000000001
-0.018907899999999998
-0.019882279999999999
-0.025594840000000001
-0.02089885
-0.020831659999999998
-0.022679609999999999
-0.02086526
-0.025586359999999999
-0.017992299999999999
-0.021789240000000001
-0.027501939999999999
-0.02285823
-0.022791039999999999
-0.023698230000000001
-0.021883860000000002
-0.024689610000000001
-0.017095619999999999
-0.0218333
-0.027546000000000001
-0.022833039999999999
-0.022765839999999999
-0.020850359999999998
-0.019036049999999999
-0.02705022
-0.019456029999999999
-0.019489630000000001
-0.025202169999999999
-0.027440949999999999
-0.019846720000000002
-0.01793134
-0.023643750000000002
-0.023156409999999999
-0.023089180000000001
-0.023122810000000001
-0.021308420000000002
-0.026021140000000002
-0.01842705
-0.019334199999999999
-0.025046720000000001
-0.02224081
-0.022173600000000002
-0.026911569999999999
-0.025097120000000001
-0.023612770000000002
-0.02354558
-0.025393590000000001
-0.023579180000000002
-0.02497359
-0.01737959
-0.021176509999999999
-0.026889159999999999
-0.024293180000000001
-0.024225969999999999
-0.02136969
-0.019555360000000001
-0.02615818
-0.01856406
-0.019538420000000001
-0.025250950000000001
-0.029010330000000001
-0.021415980000000001
-0.01855979
-0.02427226
-0.021432779999999998
-0.021365550000000001
-0.022339950000000001
-0.020525600000000001
-0.02688488
-0.019290700000000001
-0.021138629999999999
-0.02685127
-0.021693170000000001
-0.02162596
-0.025423080000000001
-0.02360866
-0.027252410000000001
-0.019658200000000001
-0.020565360000000001
-0.026277979999999999
-0.020145380000000001
-0.020078169999999999
-0.024816029999999999
-0.02300162
-0.027932909999999998
-0.020338640000000002
-0.01842324
-0.0241357
-0.023211550000000001
-0.023144330000000001
-0.023177949999999999
-0.021363569999999998
-0.025013589999999999
-0.024946380000000001
-0.02303086
-0.021216499999999999
-0.025904010000000002
-0.018309909999999999
-0.018343519999999999
-0.024055980000000001
-0.022888140000000001
-0.02282095
-0.02372813
-0.021913760000000001
-0.024282709999999999
-0.01668876
-0.021426420000000002
-0.027139079999999999
-0.024699550000000001
-0.024632370000000001
-0.021776070000000002
-0.019961719999999999
-0.026530970000000001
-0.018936809999999998
-0.019911180000000001
-0.025623739999999999
-0.02161654
-0.021549349999999998
-0.023397310000000001
-0.02158295
-0.02583367
-0.018239579999999998
-0.02203654
