CaseGroup1_Case1_Bus28_EnergyStorage1_PWBUSPUVOLT
1.0000422600000001
1.0000422600000001
1.00004209
1.0000419199999999
1.0000423899999999
1.0000417100000001
1.0000417100000001
1.0000422200000001
1.00004209
1.00004209
1.0000421799999999
1.00004201
1.0000422600000001
1.00004158
1.00004201
1.00004252
1.0000425500000001
1.00004187
1.00004195
1.00004246
1.00004187
1.00004187
1.0000422899999999
1.00004212
1.0000425900000001
1.00004191
1.0000417399999999
1.0000422499999999
1.00004212
1.00004212
1.00004212
1.00004195
1.0000424000000001
1.00004173
1.0000419
1.00004241
1.00004198
1.00004198
1.0000423199999999
1.0000421500000001
1.0000425799999999
1.0000419
1.0000416400000001
1.0000421500000001
1.0000421900000001
1.0000421900000001
1.00004228
1.0000421100000001
1.00004223
1.00004224
1.00004198
1.0000418099999999
1.00004245
1.0000417699999999
1.0000418499999999
1.0000423599999999
1.00004194
1.00004194
1.0000421100000001
1.00004194
1.0000423599999999
1.00004168
1.00004202
1.00004253
1.0000421100000001
1.0000421100000001
1.0000422
1.0000420299999999
1.00004228
1.00004161
1.0000420299999999
1.0000425399999999
1.0000421100000001
1.0000421100000001
1.00004194
1.0000417699999999
1.0000424999999999
1.0000418200000001
1.0000418200000001
1.0000423300000001
1.00004253
1.0000418499999999
1.00004168
1.0000421900000001
1.0000421399999999
1.0000421399999999
1.0000421399999999
1.00004198
1.0000424000000001
1.00004172
1.0000418099999999
1.0000423199999999
1.00004206
1.00004206
1.0000424800000001
1.00004231
1.0000421799999999
1.0000421799999999
1.00004235
1.0000421799999999
1.00004231
1.0000416299999999
1.0000419700000001
1.0000424800000001
1.00004224
1.00004224
1.0000419899999999
1.0000418200000001
1.00004241
1.0000417399999999
1.0000418200000001
1.0000423300000001
1.00004267
1.0000419899999999
1.0000417399999999
1.00004224
1.0000419899999999
1.0000419899999999
1.0000420699999999
1.0000419
1.0000424800000001
1.0000418
1.0000419700000001
1.0000424800000001
1.00004201
1.00004201
1.00004235
1.0000421799999999
1.0000425100000001
1.00004183
1.0000419199999999
1.0000424299999999
1.00004187
1.00004187
1.0000423000000001
1.00004213
1.00004257
1.0000418900000001
1.00004173
1.00004223
1.0000421500000001
1.0000421500000001
1.0000421500000001
1.00004198
1.00004231
1.00004231
1.0000421399999999
1.0000419700000001
1.0000423899999999
1.0000417100000001
1.0000417100000001
1.0000422200000001
1.00004212
1.00004212
1.0000422
1.0000420299999999
1.00004224
1.00004157
1.0000419899999999
1.0000424999999999
1.00004228
1.00004228
1.00004202
1.0000418499999999
1.00004245
1.0000417699999999
1.0000418499999999
1.0000423599999999
1.0000420000000001
1.0000420000000001
1.00004217
1.0000420000000001
1.0000423899999999
1.0000417100000001
1.00004205
1.00004256
1.0000423899999999
1.0000417100000001
1.0000418799999999
1.0000423899999999
1.0000420000000001
1.0000420000000001
1.00004234
1.00004217
1.00004253
1.0000418499999999
1.0000416000000001
1.0000421100000001
1.0000421900000001
1.0000421900000001
1.00004228
1.0000421100000001
1.0000426200000001
1.00004194
1.0000417699999999
1.00004228
1.0000421900000001
1.0000421900000001
1.0000421900000001
1.00004202
1.00004234
1.0000416599999999
1.0000417500000001
