CaseGroup1_Case1_Bus2_Phase%201%20%28Option1%29_PWBUSPUVOLT
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979677
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979680000000004
0.99979680000000004
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979680000000004
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979680000000004
0.99979678000000005
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979680000000004
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979680000000004
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979680000000004
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979680000000004
0.99979678000000005
0.99979677
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979680000000004
0.99979678000000005
0.99979677
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979680000000004
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979680000000004
0.99979678000000005
0.99979677
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979677
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979677
0.99979678000000005
0.99979680000000004
0.99979678999999999
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979680000000004
0.99979678000000005
0.99979677
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979680000000004
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678999999999
0.99979677
0.99979677
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979678999999999
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678000000005
0.99979678999999999
0.99979677
