Match Result For, DUKES Station Name: Charity Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chatteris, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chawton, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chediston Hall, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chickerell, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chilton Cantelo, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chippenham, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chisbon, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chittering, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chittering 2, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Chliostair, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Christchurch, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Church Farm - Slapton, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cia Aig, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Clachan, EIC: 48WSTN00000CLACI, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 9, Start Year: Startup Differences (1), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Clachan Flats, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cladach Dam, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Clann Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Clashindarroch, EIC: 48WSTN0000CLDRWR, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Clay Cross, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cleave Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cloford Common Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cluanie Dam, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Clunie, EIC: 48WSTN0000CACLUY, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 21, Start Year: Startup Differences (1), Generation Type: Generation Type Differences (10), Match: Not Matched. 
Match Result For, DUKES Station Name: Clunie Dam, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Clyde (Central), EIC: 48WSTN0000CLDCWZ, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Clyde (North), EIC: 48WSTN0000CLDNW2, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Clyde (South), EIC: 48WSTN0000CLDSWO, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 1, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Coal Clough RP, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cockett Valley, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cold Harbour, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coldham, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coltishall 1, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coltishall 2.1, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coltishall 2.2, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coltishall 2.3, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coltishall 2.4, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Common Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Connahs Quay, EIC: 48WSTN0000CNQPSG, Name Match: Simplified Names Match (-8), Capacity Difference (if known, and at the error threshold if unknown) (%): 8, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Coolkeeragh, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coolkeeragh GT, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Coombe, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Copley Wood, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Corby, EIC: 48WSTN00000CORBV, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 1, Start Year: Startup Differences (1), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Corkey, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Corntown, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Corriegarth, EIC: 48WSTN0000CGTHWI, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Unclear (0), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Corriemoillie, EIC: 48WSTN0000CRMLWG, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 3, Start Year: Unclear (0), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Coryton, EIC: 48WSTN00000COSO2, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Unclear (0), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Cotgrave, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cottam, EIC: 48WSTN1000COTPSQ, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Cottam Development Centre, EIC: 48WSTN00000CDCLQ, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 1, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Cotton Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cour, EIC: 48WSTN0000COUWW3, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 2, Start Year: Unclear (0), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Cowes, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Craig, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Craig Extension, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Craigengelt (Scotia Wind), EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cranham, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crapnell Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Craymarsh, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cressing, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crimp, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Croesor, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crookedstone, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crossness, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crossways, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cruach Mhor, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cruachan, EIC: 48WSTN00000CRUAC, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Crucis Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crundale, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Crystal Rig, EIC: 48WSTN0000CRYRWO, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 1, Start Year: Startup Differences (1), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Crystal Rig II, EIC: 48WSTN0000CRYRBT, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 31, Start Year: Startup Differences (1), Generation Type: Ambiguous Generation Type (-2), Match: Not Matched. 
Match Result For, DUKES Station Name: Crystal Rig III, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cuaich (plus Comp Set), EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Culligran, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Culligran Comp Set, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Culworth , EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cwm Dyli, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Cwrt Henllys, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dagenham, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Daintree, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dairy House Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dalby, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dalchonzie, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dalswinton, EIC: 48WSTN0000DALSW4, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Within a Year (-1), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Damhead Creek, EIC: 48WSTN00000DAMCL, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Deanie, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Decoy, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Deepdale, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Deeping, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Den Brook, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Denzell Downs, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Derriton (Tamar Heights), EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Derrydarroch, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dersalloch, EIC: 48WSTN0000DRSLWN, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Deucheran Hill, EIC: 48WSTN0000DEUCWX, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 2, Start Year: Startup Differences (1), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Dewlay (Garstang), EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Didcot B, EIC: 48WSTN0000DIDCBC, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 3, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Didcot GT, EIC: 48WSTN000DIDCGTK, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Dinorwig, EIC: 48WSTN10000DINOQ, Name Match: First Simplified EIC and DUKES Names Match (-2), Capacity Difference (if known, and at the error threshold if unknown) (%): 11, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Dolgarrog High Head, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dolgarrog Low Head, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dorenell, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Douglas Water, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Drapers Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Drax - biomass units, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Drax - coal units, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Drax GT, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Drone Hill, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Drumderg, EIC: 48WSTN0000DRDGWO, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Same Year (-5), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Drumjohn, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Duchally, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dudgeon 1, EIC: 48WSTN0000DDGNO3, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 73, Start Year: Within a Year (-1), Generation Type: Same Generation Type Match (-5), Match: Not Matched. 
Match Result For, DUKES Station Name: Dudgeon 2, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dudgeon 3, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dudgeon 4, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dulyn, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dun Law I, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dun Law II, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dundee, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dundreggan Dam, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dungavel, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dungeness B, EIC: 48WSTN00000DNGBQ, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 6, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Dunkeswell, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dunmaglass, EIC: 48WSTN0000DUNGW6, Name Match: First EIC Word Matches Whole DUKES Name (-4), Capacity Difference (if known, and at the error threshold if unknown) (%): 11, Start Year: Startup Differences (1), Generation Type: Same Generation Type Match (-5), Match: Matched (1). 
Match Result For, DUKES Station Name: Dunsfold, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dunsland Cross, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Dyffryn Brodyn, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Eakring, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Earls Hall Farm, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Earlsburn, EIC: 48WSTN0000EARBWP, Name Match: Exact Match (-10), Capacity Difference (if known, and at the error threshold if unknown) (%): 0, Start Year: Within a Year (-1), Generation Type: Ambiguous Generation Type (-2), Match: Matched (1). 
Match Result For, DUKES Station Name: Earlseat, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Earlstoun, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: East Appleton, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: East Farm , EIC: 48WSTN00000EAAOS, Name Match: First Words of EIC and DUKES Match (if unique) (-3), Capacity Difference (if known, and at the error threshold if unknown) (%): 99, Start Year: Startup Differences (1), Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: East Kilbride, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: East Youlstone, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Eastacombe, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Ebnal Lodge, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
Match Result For, DUKES Station Name: Eckland Lodge, EIC: None, Name Match: None, Capacity Difference (if known, and at the error threshold if unknown) (%): None, Start Year: None, Generation Type: None, Match: Not Matched. 
