primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal_biomass,subcritical,7,900,765.5,53,4026530,10,0.75,15,39.55,11.34074074,50.89074074,650.675,4278188.125,39.1545,9.63962963,48.79412963
coal_biomass,subcritical,7,1000,850.6,51.84,4474156,10,0.75,15,38.69,11.34133333,50.03133333,723.01,4753790.75,38.3031,9.640133333,47.94323333
coal_biomass,subcritical,7,1100,935.6,50.84,4921256,10,0.75,15,37.94,11.34060606,49.28060606,795.26,5228834.5,37.5606,9.639515152,47.20011515
coal_biomass,subcritical,7,1200,1021,49.96,5370460,10,0.75,15,37.28,11.34444444,48.62444444,867.85,5706113.75,36.9072,9.642777778,46.54997778
coal_biomass,subcritical,7,1300,1106,49.17,5817560,10,0.75,15,36.69,11.34358974,48.03358974,940.1,6181157.5,36.3231,9.642051282,45.96515128
coal_biomass,subcritical,7,1400,1191,48.53,6264660,10,0.75,15,36.22,11.34285714,47.56285714,1012.35,6656201.25,35.8578,9.641428571,45.49922857
coal_biomass,subcritical,7,1500,1276,48.04,6711760,10,0.75,15,35.85,11.34222222,47.19222222,1084.6,7131245,35.4915,9.640888889,45.13238889
coal_biomass,subcritical,7,1600,1361,47.6,7158860,10,0.75,15,35.52,11.34166667,46.86166667,1156.85,7606288.75,35.1648,9.640416667,44.80521667
coal_biomass,subcritical,7,1700,1446,47.22,7605960,10,0.75,15,35.24,11.34117647,46.58117647,1229.1,8081332.5,34.8876,9.64,44.5276
coal_biomass,subcritical,7,1800,1531,46.88,8053060,10,0.75,15,34.99,11.34074074,46.33074074,1301.35,8556376.25,34.6401,9.63962963,44.27972963
coal_biomass,subcritical,7,1900,1616,46.57,8500160,10,0.75,15,34.75,11.34035088,46.09035088,1373.6,9031420,34.4025,9.639298246,44.04179825
coal_biomass,subcritical,7,2000,1701,46.29,8947260,10,0.75,15,34.54,11.34,45.88,1445.85,9506463.75,34.1946,9.639,43.8336
coal_biomass,subcritical,7,2100,1786,46.05,9394360,10,0.75,15,34.37,11.33968254,45.70968254,1518.1,9981507.5,34.0263,9.638730159,43.66503016
coal_biomass,subcritical,7,2200,1871,45.82,9841460,10,0.75,15,34.19,11.33939394,45.52939394,1590.35,10456551.25,33.8481,9.638484848,43.48658485
coal_biomass,subcritical,7,2300,1956,45.62,10288560,10,0.75,15,34.04,11.33913043,45.37913043,1662.6,10931595,33.6996,9.63826087,43.33786087
coal_biomass,subcritical,7,2400,2041,45.43,10735660,10,0.75,15,33.9,11.33888889,45.23888889,1734.85,11406638.75,33.561,9.638055556,43.19905556
