primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal,ultrasupercritical,63,1300,903.6,37.92,5941170,10,0.75,15,27.13,9.267692308,36.39769231,768.06,5049994.5,26.8587,7.877538462,34.73623846
coal,ultrasupercritical,63,1400,973.1,37.38,6398132.5,10,0.75,15,26.74,9.267619048,36.00761905,827.135,5438412.625,26.4726,7.87747619,34.35007619
coal,ultrasupercritical,63,1500,1043,36.9,6857725,10,0.75,15,26.4,9.271111111,35.67111111,886.55,5829066.25,26.136,7.880444444,34.01644444
coal,ultrasupercritical,63,1600,1112,36.45,7311400,10,0.75,15,26.08,9.266666667,35.34666667,945.2,6214690,25.8192,7.876666667,33.69586667
coal,ultrasupercritical,63,1700,1182,36.04,7771650,10,0.75,15,25.78,9.270588235,35.05058824,1004.7,6605902.5,25.5222,7.88,33.4022
coal,ultrasupercritical,63,1800,1251,35.66,8225325,10,0.75,15,25.51,9.266666667,34.77666667,1063.35,6991526.25,25.2549,7.876666667,33.13156667
coal,ultrasupercritical,63,1900,1321,35.39,8685575,10,0.75,15,25.32,9.270175439,34.59017544,1122.85,7382738.75,25.0668,7.879649123,32.94644912
coal,ultrasupercritical,63,2000,1390,35.14,9139250,10,0.75,15,25.14,9.266666667,34.40666667,1181.5,7768362.5,24.8886,7.876666667,32.76526667
coal,ultrasupercritical,63,2100,1460,34.91,9599500,10,0.75,15,24.97,9.26984127,34.23984127,1241,8159575,24.7203,7.879365079,32.59966508
coal,ultrasupercritical,63,2200,1529,34.71,10053175,10,0.75,15,24.83,9.266666667,34.09666667,1299.65,8545198.75,24.5817,7.876666667,32.45836667
coal,ultrasupercritical,63,2300,1599,34.51,10513425,10,0.75,15,24.69,9.269565217,33.95956522,1359.15,8936411.25,24.4431,7.879130435,32.32223043
coal,ultrasupercritical,63,2400,1668,34.33,10967100,10,0.75,15,24.56,9.266666667,33.82666667,1417.8,9322035,24.3144,7.876666667,32.19106667
coal,ultrasupercritical,63,2500,1738,34.17,11427350,10,0.75,15,24.44,9.269333333,33.70933333,1477.3,9713247.5,24.1956,7.878933333,32.07453333
coal,ultrasupercritical,67,100,69.57,81.42,457422.75,10,0.75,15,58.25,9.276,67.526,59.1345,388809.3375,57.6675,7.8846,65.5521
coal,ultrasupercritical,67,200,139.1,60.8,914582.5,10,0.75,15,43.49,9.273333333,52.76333333,118.235,777395.125,43.0551,7.882333333,50.93743333
coal,ultrasupercritical,67,300,208.6,52.9,1371545,10,0.75,15,37.84,9.271111111,47.11111111,177.31,1165813.25,37.4616,7.880444444,45.34204444
coal,ultrasupercritical,67,400,278.1,48.52,1828507.5,10,0.75,15,34.71,9.27,43.98,236.385,1554231.375,34.3629,7.8795,42.2424
coal,ultrasupercritical,67,500,347.6,45.66,2285470,10,0.75,15,32.66,9.269333333,41.92933333,295.46,1942649.5,32.3334,7.878933333,40.21233333
coal,ultrasupercritical,67,600,417.1,43.6,2742432.5,10,0.75,15,31.19,9.268888889,40.45888889,354.535,2331067.625,30.8781,7.878555556,38.75665556
coal,ultrasupercritical,67,700,486.6,42.03,3199395,10,0.75,15,30.07,9.268571429,39.33857143,413.61,2719485.75,29.7693,7.878285714,37.64758571
coal,ultrasupercritical,67,800,556.1,40.78,3656357.5,10,0.75,15,29.17,9.268333333,38.43833333,472.685,3107903.875,28.8783,7.878083333,36.75638333
coal,ultrasupercritical,67,900,625.6,39.75,4113320,10,0.75,15,28.44,9.268148148,37.70814815,531.76,3496322,28.1556,7.877925926,36.03352593
coal,ultrasupercritical,67,1000,695.1,38.89,4570282.5,10,0.75,15,27.82,9.268,37.088,590.835,3884740.125,27.5418,7.8778,35.4196
coal,ultrasupercritical,67,1100,764.6,38.14,5027245,10,0.75,15,27.28,9.267878788,36.54787879,649.91,4273158.25,27.0072,7.87769697,34.88489697
coal,ultrasupercritical,67,1200,834.1,37.49,5484207.5,10,0.75,15,26.82,9.267777778,36.08777778,708.985,4661576.375,26.5518,7.877611111,34.42941111
coal,ultrasupercritical,67,1300,903.6,36.91,5941170,10,0.75,15,26.4,9.267692308,35.66769231,768.06,5049994.5,26.136,7.877538462,34.01353846
coal,ultrasupercritical,67,1400,973.1,36.39,6398132.5,10,0.75,15,26.03,9.267619048,35.29761905,827.135,5438412.625,25.7697,7.87747619,33.64717619
coal,ultrasupercritical,67,1500,1043,35.92,6857725,10,0.75,15,25.7,9.271111111,34.97111111,886.55,5829066.25,25.443,7.880444444,33.32344444
coal,ultrasupercritical,67,1600,1112,35.48,7311400,10,0.75,15,25.38,9.266666667,34.64666667,945.2,6214690,25.1262,7.876666667,33.00286667
coal,ultrasupercritical,67,1700,1182,35.08,7771650,10,0.75,15,25.1,9.270588235,34.37058824,1004.7,6605902.5,24.849,7.88,32.729
coal,ultrasupercritical,67,1800,1251,34.71,8225325,10,0.75,15,24.83,9.266666667,34.09666667,1063.35,6991526.25,24.5817,7.876666667,32.45836667
coal,ultrasupercritical,67,1900,1321,34.45,8685575,10,0.75,15,24.64,9.270175439,33.91017544,1122.85,7382738.75,24.3936,7.879649123,32.27324912
coal,ultrasupercritical,67,2000,1390,34.21,9139250,10,0.75,15,24.47,9.266666667,33.73666667,1181.5,7768362.5,24.2253,7.876666667,32.10196667
coal,ultrasupercritical,67,2100,1460,33.99,9599500,10,0.75,15,24.32,9.26984127,33.58984127,1241,8159575,24.0768,7.879365079,31.95616508
coal,ultrasupercritical,67,2200,1529,33.79,10053175,10,0.75,15,24.17,9.266666667,33.43666667,1299.65,8545198.75,23.9283,7.876666667,31.80496667
coal,ultrasupercritical,67,2300,1599,33.6,10513425,10,0.75,15,24.04,9.269565217,33.30956522,1359.15,8936411.25,23.7996,7.879130435,31.67873043
coal,ultrasupercritical,67,2400,1668,33.43,10967100,10,0.75,15,23.91,9.266666667,33.17666667,1417.8,9322035,23.6709,7.876666667,31.54756667
coal,ultrasupercritical,67,2500,1738,33.26,11427350,10,0.75,15,23.79,9.269333333,33.05933333,1477.3,9713247.5,23.5521,7.878933333,31.43103333
coal,ultrasupercritical,70,100,69.57,80.06,457422.75,10,0.75,15,57.27,9.276,66.546,59.1345,388809.3375,56.6973,7.8846,64.5819
coal,ultrasupercritical,70,200,139.1,59.65,914582.5,10,0.75,15,42.67,9.273333333,51.94333333,118.235,777395.125,42.2433,7.882333333,50.12563333
coal,ultrasupercritical,70,300,208.6,51.85,1371545,10,0.75,15,37.09,9.271111111,46.36111111,177.31,1165813.25,36.7191,7.880444444,44.59954444
coal,ultrasupercritical,70,400,278.1,47.54,1828507.5,10,0.75,15,34.01,9.27,43.28,236.385,1554231.375,33.6699,7.8795,41.5494
coal,ultrasupercritical,70,500,347.6,44.72,2285470,10,0.75,15,31.99,9.269333333,41.25933333,295.46,1942649.5,31.6701,7.878933333,39.54903333
