primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
bituminous,subcritical,13,800,646.1,53.75,4248107.5,10,0.75,15,41.76,10.76833333,52.52833333,549.185,3610891.375,39.2931,9.153083333,48.44618333
bituminous,subcritical,13,900,726.8,52.43,4778710,10,0.75,15,40.73,10.76740741,51.49740741,617.78,4061903.5,38.3229,9.152296296,47.4751963
bituminous,subcritical,13,1000,807.6,51.31,5309970,10,0.75,15,39.86,10.768,50.628,686.46,4513474.5,37.5111,9.1528,46.6639
bituminous,subcritical,13,1100,888.3,50.34,5840572.5,10,0.75,15,39.11,10.76727273,49.87727273,755.055,4964486.625,36.7983,9.152181818,45.95048182
bituminous,subcritical,13,1200,969.1,49.48,6371832.5,10,0.75,15,38.44,10.76777778,49.20777778,823.735,5416057.625,36.1647,9.152611111,45.31731111
bituminous,subcritical,13,1300,1050,48.72,6903750,10,0.75,15,37.85,10.76923077,48.61923077,892.5,5868187.5,35.6103,9.153846154,44.76414615
bituminous,subcritical,13,1400,1131,48.1,7436325,10,0.75,15,37.37,10.77142857,48.14142857,961.35,6320876.25,35.1648,9.155714286,44.32051429
bituminous,subcritical,13,1500,1211,47.62,7962325,10,0.75,15,37,10.76444444,47.76444444,1029.35,6767976.25,34.8084,9.149777778,43.95817778
bituminous,subcritical,13,1600,1292,47.2,8494900,10,0.75,15,36.67,10.76666667,47.43666667,1098.2,7220665,34.5015,9.151666667,43.65316667
bituminous,subcritical,13,1700,1373,46.83,9027475,10,0.75,15,36.38,10.76862745,47.14862745,1167.05,7673353.75,34.2342,9.153333333,43.38753333
bituminous,subcritical,13,1800,1454,46.5,9560050,10,0.75,15,36.13,10.77037037,46.90037037,1235.9,8126042.5,33.9867,9.154814815,43.14151481
bituminous,subcritical,13,1900,1534,46.21,10086050,10,0.75,15,35.9,10.76491228,46.66491228,1303.9,8573142.5,33.7788,9.150175439,42.92897544
bituminous,subcritical,13,2000,1615,45.94,10618625,10,0.75,15,35.69,10.76666667,46.45666667,1372.75,9025831.25,33.5808,9.151666667,42.73246667
bituminous,subcritical,13,2100,1696,45.7,11151200,10,0.75,15,35.5,10.76825397,46.26825397,1441.6,9478520,33.4026,9.153015873,42.55561587
bituminous,subcritical,13,2200,1777,45.48,11683775,10,0.75,15,35.33,10.76969697,46.09969697,1510.45,9931208.75,33.2442,9.154242424,42.39844242
bituminous,subcritical,13,2300,1857,45.28,12209775,10,0.75,15,35.18,10.76521739,45.94521739,1578.45,10378308.75,33.0957,9.150434783,42.24613478
bituminous,subcritical,13,2400,1938,45.1,12742350,10,0.75,15,35.04,10.76666667,45.80666667,1647.3,10830997.5,32.967,9.151666667,42.11866667
bituminous,subcritical,13,2500,2019,44.93,13274925,10,0.75,15,34.91,10.768,45.678,1716.15,11283686.25,32.8383,9.1528,41.9911
bituminous,subcritical,17,100,80.82,100.2,531391.5,10,0.75,15,77.84,10.776,88.616,68.697,451682.775,73.2402,9.1596,82.3998
bituminous,subcritical,17,200,161.6,76.8,1062520,10,0.75,15,59.66,10.77333333,70.43333333,137.36,903142,56.1429,9.157333333,65.30023333
bituminous,subcritical,17,300,242.3,67.57,1593122.5,10,0.75,15,52.49,10.76888889,63.25888889,205.955,1354154.125,49.3911,9.153555556,58.54465556
bituminous,subcritical,17,400,323.1,62.35,2124382.5,10,0.75,15,48.44,10.77,59.21,274.635,1805725.125,45.5796,9.1545,54.7341
bituminous,subcritical,17,500,403.8,58.89,2654985,10,0.75,15,45.75,10.768,56.518,343.23,2256737.25,43.0452,9.1528,52.198
bituminous,subcritical,17,600,484.6,56.37,3186245,10,0.75,15,43.79,10.76888889,54.55888889,411.91,2708308.25,41.2038,9.153555556,50.35735556
bituminous,subcritical,17,700,565.3,54.43,3716847.5,10,0.75,15,42.29,10.76761905,53.05761905,480.505,3159320.375,39.7881,9.15247619,48.94057619
