Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
mayAllowUse,Object Property,,,RetirementHousingUse,InstitutionalLiving,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,RoadUse,"VehicularMovement UNION Drive-in,DriveThrough,Stop-n-go,Etc UNION HistoricalOrCulturalCelebrations,Parades,Etc UNION VehicularParking,Storage,Etc",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,ShopHouseUseGeneral,HouseholdActivities UNION Store,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,SportsComplexUse,"SpectatorSportsAssembly UNION Tennis UNION Hockey,IceSkating,Etc UNION Running,Jogging,Bicycling,Aerobics,Exercising,Etc",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,StadiumUse,"SpectatorSportsAssembly UNION TrackAndField,TeamSports,OtherSports",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,WaterAreaUse,WaterStorage,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,WaterSportsCentreUse,"SpectatorSportsAssembly UNION Water-skiing UNION WaterSportsAndRelatedLeisureActivities UNION Boating,Sailing,Etc UNION Canoeing,Kayaking,Etc UNION Fishing,Angling,Etc UNION ScubaDiving,Snorkeling,Etc UNION Swimming,Diving,Etc",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark,"ArtGallery UNION BeautySalon UNION BowlingAlley UNION Cafe UNION CarDealer UNION CarRental UNION CarRepair UNION CarWash UNION Dentist UNION Doctor UNION Embassy UNION GoodsOrientedShopping UNION Gym UNION HairCare UNION Laundry UNION OfficeActivities UNION Physiotherapist UNION PostOffice UNION Restaurant-typeActivity UNION School UNION ServiceOrientedShopping UNION Shopping UNION Spa UNION Store UNION Tennis UNION VeterinaryCare UNION Running,Jogging,Bicycling,Aerobics,Exercising,Etc UNION Swimming,Diving,Etc",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayAllowUse,Object Property,,,WhiteUseBusinessParkWhite,"ArtGallery UNION BeautySalon UNION BowlingAlley UNION Cafe UNION CarDealer UNION CarRental UNION CarRepair UNION CarWash UNION Dentist UNION Doctor UNION Embassy UNION GoodsOrientedShopping UNION Gym UNION HairCare UNION Laundry UNION OfficeActivities UNION Physiotherapist UNION PostOffice UNION Restaurant-typeActivity UNION School UNION ServiceOrientedShopping UNION Shopping UNION Spa UNION Tennis UNION VeterinaryCare UNION Running,Jogging,Bicycling,Aerobics,Exercising,Etc UNION Swimming,Diving,Etc",only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Programme,LandUse,,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"AircraftTakeoff,Landing,Taxiing,Parking",AirportUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,ArtGallery UNION Embassy UNION HairCare UNION Laundry UNION PostOffice UNION School UNION Spa,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Bar UNION KaraokeBar,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialZone UNION CommercialUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,BeautySalon UNION Cafe UNION CarDealer UNION CarRental UNION CarRepair UNION CarWash UNION OfficeActivities UNION VeterinaryCare,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Boating,Sailing,Etc UNION Canoeing,Kayaking,Etc UNION Fishing,Angling,Etc",CoastalRecreationUse UNION MarinaUse UNION WaterSportsCentreUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"BoatMooring,Docking,Servicing UNION Port,Ship-building,RelatedActivities UNION Sailing,Boating,OtherPort,MarineAndWater-basedActivities",MarinaUse UNION PortUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,BowlingAlley UNION Gym,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION RecreationClubUse UNION RecreationClubUseCommercialOrInstitutionZone UNION RecreationClubUseCommercialZone UNION RecreationClubUseWhiteZone UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,CampingActivities,CoastalRecreationUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Classroom-typeActivities UNION OtherInstructionalActivities UNION SchoolOrLibraryActivities UNION TrainingOrInstructionalActivitiesOutsideClassrooms,EducationalInstitutionUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"ConstructionActivities UNION Plant,Factory,HeavyGoodsStorageOrHandlingActivities UNION StorageOfChemical,Nuclear,OtherMaterials",MainUseBusiness2 UNION MainUseBusiness2White,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Dentist UNION Doctor UNION Physiotherapist,AncillaryUseEducationalInstitutionZone UNION CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION MedicalUse UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Drive-in,DriveThrough,Stop-n-go,Etc UNION VehicularMovement UNION VehicularParking,Storage,Etc",RoadUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Emergency,DisasterResponseActivities UNION EmergencyResponse,Public-safetyActivities UNION FireAndRescueActivities UNION GatheringsAtFairsAndExhibitions UNION Police,Security,ProtectionActivities",CivicInstitutionUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Entertainment,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Farming,Tilling,Plowing,Harvesting,RelatedActivities",AgriculturalUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"FloodControl,Dams,OtherLargeIrrigationActivities",DrainageUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Flying,Air-relatedSports",ResortUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"GatheringsAtMuseums,Aquariums,ZoologicalParks,Etc UNION Movies,Concerts,EntertainmentShows UNION Social,Cultural,ReligiousAssembly",CulturalInstitutionUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,GoodsOrientedShopping UNION Restaurant-typeActivity UNION ServiceOrientedShopping UNION Shopping,AncillaryUseEducationalInstitutionZone UNION CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseHealthAndMedicalCareZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"HealthCare,Medical,TreatmentActivities",MedicalUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"HistoricalOrCulturalCelebrations,Parades,Etc",BuiltOpenSpace UNION PedestrianLinkage UNION RoadUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Hockey,IceSkating,Etc",SportsComplexUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,HouseholdActivities,FlatOrCondominiumUseCommercialAndResidentialZone UNION FlatOrCondominiumUseResidentialWithCommercialAtFirstStorey UNION FlatOrCondominiumUseResidentialZone UNION FlatOrCondominiumUseWhiteZone UNION HostelUseResidentialZone UNION LandedHousingUse UNION ServicedApartmentUseResidentialZone UNION ServicedApartmentUseWhiteZone UNION ShopHouseUseGeneral,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,InstitutionalLiving,RetirementHousingUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Interment,Cremation,GraveDiggingActivities",CemeteryUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,IrrigationWaterStorageAndDistributionActivitie,DrainageUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"LandfillingOrDumping UNION SewageStoring,Pumping,Piping UNION Sewer-relatedControl,Monitor,DistributionActivities UNION SewerTreatmentAndProcessing UNION SolidWasteCollectionAndStorage UNION SolidWasteManagementActivities UNION WasteProcessingOrRecycling UNION WaterPurificationAndFiltrationActivities UNION WaterStoring,Pumping,Piping",InfrastructureUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Lodging,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialOrInstitutionZone UNION CommercialUseCommercialZone UNION CommercialUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,M&amp;EServices,AncillaryUseBusiness2 UNION AncillaryUseBusiness2White,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Nightclub,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialZone UNION CommercialUseHotelZone UNION CommercialUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Office,CommercialUseResidentialWithCommercialAtFirstStorey,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,PassengerAssembly UNION TrainsOrOtherRailMovement,RapidTransitUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,PedestrianMovement,PedestrianLinkage,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"PowerTransmissionLinesOrControlActivities UNION NaturalGasOrFuelsControl,Monitor,DistributionActivities UNION PowerGeneration,Control,Monitor,DistributionActivities UNION StorageOfNaturalGas,Fuels,Etc",PublicUtilityUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,PrimarilyGoodsStorageOrHandlingActivities,MainUseBusiness1 UNION MainUseBusiness1White UNION MainUseBusiness2 UNION MainUseBusiness2White,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,PrimarilyPlantOrFactoryActivities,MainUseBusiness2 UNION MainUseBusiness2White UNION PublicUtilityUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,PromenadingAndOtherActivitiesInParks,CoastalRecreationUse UNION GardenUse UNION ParkUse UNION PedestrianLinkage,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Running,Jogging,Bicycling,Aerobics,Exercising,Etc UNION Tennis",RecreationClubUse UNION RecreationClubUseCommercialOrInstitutionZone UNION RecreationClubUseCommercialZone UNION RecreationClubUseWhiteZone UNION SportsComplexUse UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"ScubaDiving,Snorkeling,Etc UNION WaterSportsAndRelatedLeisureActivities",CoastalRecreationUse UNION WaterSportsCentreUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,SpectatorSportsAssembly,SportsComplexUse UNION StadiumUse UNION WaterSportsCentreUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,Store,CommercialOrHotelUseCommercialAndResidentialZone UNION CommercialUseCommercialZone UNION CommercialUseHealthAndMedicalCareZone UNION CommercialUseHotelZone UNION CommercialUseResidentialWithCommercialAtFirstStorey UNION CommercialUseWhiteZone UNION ShopHouseUseGeneral UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"Swimming,Diving,Etc",CoastalRecreationUse UNION RecreationClubUse UNION RecreationClubUseCommercialOrInstitutionZone UNION RecreationClubUseCommercialZone UNION RecreationClubUseWhiteZone UNION WaterSportsCentreUse UNION WhiteUseBusiness1White UNION WhiteUseBusiness2White UNION WhiteUseBusinessPark UNION WhiteUseBusinessParkWhite,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"TelecommunicationsControl,Monitor,DistributionActivities",InfrastructureUse UNION MainUseBusiness1 UNION MainUseBusiness1White UNION MainUseBusiness2 UNION MainUseBusiness2White,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,"TrackAndField,TeamSports,OtherSports",StadiumUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,TransientLiving,HostelUseResidentialZone UNION HotelUseHotelZone UNION HotelUseWhiteZone UNION ServicedApartmentUseResidentialZone UNION ServicedApartmentUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,TransientLiving,HostelUseResidentialZone UNION HotelUseHotelZone UNION HotelUseWhiteZone UNION ServicedApartmentUseResidentialZone UNION ServicedApartmentUseWhiteZone,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
mayBeAllowedInUse,Object Property,,,WaterStorage,WaterAreaUse,only,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
hasValue ,Data Property,,,UseQuantum,decimal,,,http://www.theworldavatar.com/ontology/ontozoning/OntoZoning.owl#,
