Terms,CaseGroup1_Case1_subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSKVVOLT_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMW_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMVR_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSANGLE_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSKVVOLT_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus95_Petrofac_PWBUSANGLE_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus95_Petrofac_PWBUSKVVOLT_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus95_Petrofac_LineMW_1,CaseGroup1_Case1_subtype_CaseGroup1_Bus95_Petrofac_LineMVR_1
Constant,-56.205328807816429,17.858105750678892,193.93457296779087,70.593543686937934,-56.469213443897182,17.853147531069055,145.2939333718848,33.545600606125952,-56.471477046695966,17.853105631965803,3.9141838486316884,0.9233149710748273
Order,10,10,10,10,10,10,10,10,10,10,10,10
(3/2)^0.5*x_0,-0.0042212492824012524,0.004253590951147827,0.03985151240409382,0.10325952269819784,-0.0041734632090377026,0.00426600053115311,0.0033441043170316384,0.021424318435618515,-0.0041730441466527541,0.0042661172934270195,8.4447879353281665e-005,0.00055794493364340228
(5/2)^0.5*(-0.5+1.5*x_0^2),0.011454615594759212,-0.010534183592938735,-0.10035381399227188,-0.25981788805923456,0.011339046706227575,-0.010565304012935288,-0.0083788889854806599,-0.053829520889675429,0.011338065929183785,-0.010565576684533286,-0.00020947349787499728,-0.001401209935769498
(7/2)^0.5*(-1.5*x_0+2.5*x_0^3),0.0019714030392554214,-0.0016886849627412569,-0.016359144714249135,-0.042416423269498953,0.0019536474494397577,-0.0016937552222936411,-0.0013818222865498372,-0.0088225462121770699,0.0019534657515555497,-0.0016937921383427569,-3.5285432566007155e-005,-0.0002299077496030391
(9/2)^0.5*(0.375-3.75*x_0^2+4.375*x_0^4),0.0035589572990601471,-0.0036946723339904386,-0.034382296042502508,-0.088971609677170521,0.0035167350755968977,-0.0037053370198988581,-0.0028578573392439321,-0.018403521032407107,0.0035163571829946558,-0.0037054110223453214,-7.0825106085980116e-005,-0.00047842261637302054
(11/2)^0.5*(1.875*x_0-8.75*x_0^3+7.875*x_0^5),0.011998695620746378,-0.011124709013126927,-0.10580995811759085,-0.27399835271567319,0.011876429941569802,-0.011157585360742822,-0.0088436352793235459,-0.05678449876110226,0.011875374048669339,-0.011157829287353097,-0.00022197565673537912,-0.0014782101602902852
(13/2)^0.5*(-0.3125+6.5625*x_0^2-19.6875*x_0^4+14.4375*x_0^6),0.001394842109733387,-0.0013117685695329887,-0.012421998315176468,-0.032116635325420334,0.0013802137278504272,-0.001315610149529295,-0.0010264977860247537,-0.0066318960891805223,0.0013800657218743019,-0.0013156323519318181,-2.5118801046049011e-005,-0.00017216848596327314
(15/2)^0.5*(-2.1875*x_0+19.6875*x_0^3-43.3125*x_0^5+26.8125*x_0^7),0.0053279710260078911,-0.0064069653327555433,-0.058254421969786266,-0.15092855160257973,0.0052524810180450748,-0.0064251247765782322,-0.0048803230652227107,-0.031295947363165634,0.0052518740371976513,-0.0064253395879274849,-0.00012283987149016171,-0.00081478849666941316
(17/2)^0.5*(0.2734375-9.84375*x_0^2+54.140625*x_0^4-93.84375*x_0^6+50.2734375*x_0^8),-0.006037333640020656,0.0057568841831456691,0.054484487192232901,0.14108895683140085,-0.0059736009593537795,0.0057737956288771309,0.0045551230071103083,0.029244059388579415,-0.0059730501734218955,0.0057739521093448975,0.00011361593669225011,0.00076122279792020158
(19/2)^0.5*(2.4609375*x_0-36.09375*x_0^3+140.765625*x_0^5-201.09375*x_0^7+94.9609375*x_0^9),0.0077018440493372854,-0.0076815178239390833,-0.072066001922996184,-0.18663243668579418,0.0076155348891850895,-0.0077039050359979438,-0.0060250602149553431,-0.03867873772917612,0.0076147764601262897,-0.0077041004119416086,-0.00015146567106415527,-0.0010069424737741057
(21/2)^0.5*(-0.24609375+13.53515625*x_0^2-117.3046875*x_0^4+351.9140625*x_0^6-427.32421875*x_0^8+180.42578125*x_0^10),0.01107424796014402,-0.010065660776243379,-0.096130183655212365,-0.24894328922462103,0.010964536736110244,-0.010095469193520966,-0.0080401440290227277,-0.051604720320780451,0.010963545787509393,-0.010095757568542569,-0.00020222816162066852,-0.0013435420441351342
(3/2)^0.5*x_1,-0.0063641238507139994,0.0065195173382537747,0.060840550641098008,0.15749862034308934,-0.0062900623437281778,0.0065384027461414069,0.0050708323138939949,0.032608808924376773,-0.0062894133784836166,0.0065385558877682944,0.00012629379099006113,0.00084858652330044261
(5/2)^0.5*(-0.5+1.5*x_1^2),0.0046517207455911459,-0.005001871943523457,-0.046313101371373636,-0.1199632333543497,0.0045943662474838267,-0.0050162828946155218,-0.003876148586840301,-0.024868415820141817,0.0045938355387782027,-0.0050164145032257444,-9.7597681958379721e-005,-0.00064747856725209127
(7/2)^0.5*(-1.5*x_1+2.5*x_1^3),0.011319805332614685,-0.010688908522029656,-0.10130412753339695,-0.26232921548414717,0.011201654260400306,-0.010720336815985977,-0.0084657521563282073,-0.054363105568814254,0.011200634954753022,-0.010720619328962056,-0.00021207355343639902,-0.0014153460831163706
(9/2)^0.5*(0.375-3.75*x_1^2+4.375*x_1^4),0.0038637288022578286,-0.0033235679916697779,-0.032101980969610817,-0.083101159203533184,0.0038281537131539946,-0.0033334971252117094,-0.0026794437171605767,-0.017218805095780044,0.0038278465471603142,-0.0033335919910349589,-6.6360157057584841e-005,-0.0004480727578382083
(11/2)^0.5*(1.875*x_1-8.75*x_1^3+7.875*x_1^5),-0.0041898177782303458,0.0034847965530519082,0.033918507776646789,0.087876886541418259,-0.0041531978967838164,0.0034952819117954901,0.002846850469621077,0.018240684117659306,-0.0041528710658981427,0.0034954140112759689,7.1277561860267786e-005,0.00047502261784021889
