Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
StatusSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that observes the status of another device.,https://www.theworldavatar.com/kg/ontodevice/,Status sensor
ControlSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,"A device that is used to measure, monitor, and control processes within various industrial and commercial applications.",https://www.theworldavatar.com/kg/ontodevice/,Control sensor
FlowSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that is used to measure the flow rate of fluids.,https://www.theworldavatar.com/kg/ontodevice/,Flow sensor
FeedbackSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that is used to provide the control system with measurements of physical quantities necessary to close control loops.,https://www.theworldavatar.com/kg/ontodevice/,Feedback sensor
ProximitySensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that takes a continuous distance reading and returns a corresponding analog voltage.,https://www.theworldavatar.com/kg/ontodevice/,Proximity sensor
SashOpeningSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that measures the sash opening of an object such as a fumehood.,https://www.theworldavatar.com/kg/ontodevice/,Sash opening sensor
ConductivitySensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that measures the conductivity of a material.,https://www.theworldavatar.com/kg/ontodevice/,Conductivity sensor
CurrentSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that measures the current flowing through an electrical circuit.,https://www.theworldavatar.com/kg/ontodevice/,Current sensor
MassFlowSensor,Class,https://saref.etsi.org/core/Sensor,IS-A,,,,A device that measures the mass flow rate of gas or liquid.,https://www.theworldavatar.com/kg/ontodevice/,Mass flow sensor
Fridge,Class,https://saref.etsi.org/core/Appliance,IS-A,,,,A device that is usually used for the preservation of items like food via temperature regulation.,https://www.theworldavatar.com/kg/ontodevice/,Fridge
Oven,Class,https://saref.etsi.org/core/Appliance,IS-A,,,,A device that is used for heating up items like food using a heating element.,https://www.theworldavatar.com/kg/ontodevice/,Oven
IceMaker,Class,https://saref.etsi.org/core/Appliance,IS-A,,,,A device that is used to create ice  by freezing water.,https://www.theworldavatar.com/kg/ontodevice/,Ice Maker
Dehumidifier,Class,https://saref.etsi.org/core/Appliance,IS-A,,,,A device that reduces the humidity of the surrounding atmosphere.,https://www.theworldavatar.com/kg/ontodevice/,Dehumidifier
WaterChiller,Class,https://saref.etsi.org/core/Appliance,IS-A,,,,A device that is used to reduce water temperature.,https://www.theworldavatar.com/kg/ontodevice/,Water chiller
PaperShredder,Class,https://saref.etsi.org/core/Appliance,IS-A,,,,A device used to destroy paper document via cutting the document to small pieces.,https://www.theworldavatar.com/kg/ontodevice/,Paper Shredder
Accessory,Class,https://saref.etsi.org/core/Device,IS-A,,,,A device that is an added component to another device.,https://www.theworldavatar.com/kg/ontodevice/,Accessory
Antenna,Class,Accessory,IS-A,,,,A device that is used to transmit or receive signal via electromagnetic radiation.,https://www.theworldavatar.com/kg/ontodevice/,Antenna
ComputerPart,Class,Accessory,IS-A,,,,A device that is part of or can be added to a computer.,https://www.theworldavatar.com/kg/ontodevice/,Computer Part
CPU,Class,ComputerPart,IS-A,,,,A device that is responsible for the logical or arithmatic operation in a computer.,https://www.theworldavatar.com/kg/ontodevice/,CPU
EthernetCard,Class,ComputerPart,IS-A,,,,A device that acts as a network interface betweena a computer and the internet via cable,https://www.theworldavatar.com/kg/ontodevice/,Ethernet card
Monitor,Class,ComputerPart,IS-A,,,,A device that acts as a display of a computer.,https://www.theworldavatar.com/kg/ontodevice/,Monitor
Tower,Class,ComputerPart,IS-A,,,,A device that holds computational component and interface of a computer in an enclosed space.,https://www.theworldavatar.com/kg/ontodevice/,Tower
RAM,Class,ComputerPart,IS-A,,,,A device that provides non-permanent memory during computation to a computer.,https://www.theworldavatar.com/kg/ontodevice/,RAM
Dock,Class,ComputerPart,IS-A,,,,A device that simplifies a computers cable peripheral interface.,https://www.theworldavatar.com/kg/ontodevice/,Dock
Printer,Class,ComputerPart,IS-A,,,,A device that prints data or documents to a paper.,https://www.theworldavatar.com/kg/ontodevice/,Printer
SSD,Class,ComputerPart,IS-A,,,,A device that provies permanent memory on a computer.,https://www.theworldavatar.com/kg/ontodevice/,SSD
PCCooler,Class,ComputerPart,IS-A,,,,A device that lowers the operating temperature of a computer during operation.,https://www.theworldavatar.com/kg/ontodevice/,PC Cooler
Screen,Class,ComputerPart,IS-A,,,,A device on which a computer interface is projected onto.,https://www.theworldavatar.com/kg/ontodevice/,Screen
NetworkDevice,Class,https://saref.etsi.org/core/Device,IS-A,,,,A device that allows communication within a computer network,https://www.theworldavatar.com/kg/ontodevice/,Network devices
Router,Class,NetworkDevice,IS-A,,,,A device that forwards data packets in a coputer network.,https://www.theworldavatar.com/kg/ontodevice/,Router
NetworkSwitch,Class,NetworkDevice,IS-A,,,,A device that forwards and receive data from a computer network to a single specific device.,https://www.theworldavatar.com/kg/ontodevice/,Network switch
Controller,Class,https://saref.etsi.org/core/Device,IS-A,,,,A device that controls a certain variable of its environment.,https://www.theworldavatar.com/kg/ontodevice/,Controller
FlowController,Class,Controller,IS-A,,,,A device that manages the amount of gas or liquid flowing through.,https://www.theworldavatar.com/kg/ontodevice/,Flow controller
MassFlowController,Class,FlowController,IS-A,,,,A device that manages the mass of gas or liquid flowing through.,https://www.theworldavatar.com/kg/ontodevice/,Mass flow controller
Valve,Class,FlowController,IS-A,,,,A device that manages the amount of gas or liquid flowing through via changing the area the material can pass through.,https://www.theworldavatar.com/kg/ontodevice/,Valve
SelectorValve,Class,Valve,IS-A,,,,A valve that selects what gas or liquid pass through.,https://www.theworldavatar.com/kg/ontodevice/,Selector valve
FurnaceController,Class,Controller,IS-A,,,,A device that manages the operations of a furnace.,https://www.theworldavatar.com/kg/ontodevice/,Furnace controller
IlluminationController,Class,Controller,IS-A,,,,A device that manages the level of light a device produces.,https://www.theworldavatar.com/kg/ontodevice/,Illuminance controller
MotorController,Class,Controller,IS-A,,,,A device that manages the operation of motors.,https://www.theworldavatar.com/kg/ontodevice/,Motor controller
PressureContoller,Class,Controller,IS-A,,,,A device that manages the gas or liquid pressure of other apparatus.,https://www.theworldavatar.com/kg/ontodevice/,Pressure controller
TemperatureController,Class,Controller,IS-A,,,,A device that manages the temperature of the surrounding environment.,https://www.theworldavatar.com/kg/ontodevice/,Temperature controller
Thermostat,Class,https://saref.etsi.org/core/Device,IS-A,,,,A device that measures and manages the temperature of the surrounding environment.,https://www.theworldavatar.com/kg/ontodevice/,Thermostat
Setpoint,Class,,,,,,"The desired or target value for an essential variable, or process value (PV) of a control system.",https://www.theworldavatar.com/kg/ontodevice/,Setpoint
InOutState,Class,https://saref.etsi.org/core/State,IS-A,,,,The current state of something on whether it is inside or outside of a space or object.,https://www.theworldavatar.com/kg/ontodevice/,In out state
OccupiedState,Class,https://saref.etsi.org/core/State,IS-A,,,,The current state of something on whether it is occupied or not.,https://www.theworldavatar.com/kg/ontodevice/,Occupied state
SwitchState,Class,https://saref.etsi.org/core/MultiLevelState,IS-A,,,,The current state of a switch.,https://www.theworldavatar.com/kg/ontodevice/,Switch state
AlarmState,Class,https://saref.etsi.org/core/MultiLevelState,IS-A,,,,An alert status that is triggered due to an abnormal condition or change in condition.,https://www.theworldavatar.com/kg/ontodevice/,Alarm state
PowerFactor,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Ratio,IS-A,,,,"The ratio of working power, measured in kilowatts (kW), to apparent power, measured in kilovolt amperes (kVA).",https://www.theworldavatar.com/kg/ontodevice/,Power factor
RelativeBrightness,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Ratio,IS-A,,,,Brightness measured as a ratio.,https://www.theworldavatar.com/kg/ontodevice/,Relative brightness
Vector,Class,,,,,,A quantity that has magnitude and direction.,https://www.theworldavatar.com/kg/ontodevice/,Vector
MagneticFluxDensityVector,Class,Vector,IS-A,,,,A vector quantity that represents the strength and direction of a magnetic field.,https://www.theworldavatar.com/kg/ontodevice/,Magnetic flux density vector
GravityVector,Class,Vector,IS-A,,,,A vector quantity that represents the direction and magnitude of the gravitational acceleration.,https://www.theworldavatar.com/kg/ontodevice/,Gravity vector
AccelerationVector,Class,Vector,IS-A,,,,A vector quantity that represents the rate of change of velocity.,https://www.theworldavatar.com/kg/ontodevice/,Acceleration vector
http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,IS-A,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,
http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity,Class,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,IS-A,,,,,http://www.ontology-of-units-of-measure.org/resource/om-2/,
https://saref.etsi.org/core/Meter,Class,Device,IS-A,,,,,https://www.theworldavatar.com/kg/ontodevice/,
https://saref.etsi.org/core/Sensor,Class,Device,IS-A,,,,,https://www.theworldavatar.com/kg/ontodevice/,
observes,Object Property,,,Device,https://saref.etsi.org/core/State,,A relationship between a device and the state that it is observing.,https://www.theworldavatar.com/kg/ontodevice/,observes
measures,Object Property,,,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity UNION Vector,,A relationship between a device and a quantity or vector that it is measuring.,https://www.theworldavatar.com/kg/ontodevice/,measures
measures,Object Property,,,Magnetometer,MagneticFluxDensityVector,only,A relationship between a device and a quantity or vector that it is measuring.,https://www.theworldavatar.com/kg/ontodevice/,measures
measures,Object Property,,,Accelerometer,AccelerationVector,only,A relationship between a device and a quantity or vector that it is measuring.,https://www.theworldavatar.com/kg/ontodevice/,measures
measures,Object Property,,,GravitySensor,GravityVector,only,A relationship between a device and a quantity or vector that it is measuring.,https://www.theworldavatar.com/kg/ontodevice/,measures
hasLength,Object Property,hasQuantity,IS-A,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Length,,A relationship between a device and its length.,https://www.theworldavatar.com/kg/ontodevice/,has length
hasHeight,Object Property,hasQuantity,IS-A,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Height,,A relationship between a device and its height.,https://www.theworldavatar.com/kg/ontodevice/,has height
hasWidth,Object Property,hasQuantity,IS-A,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Width,,A relationship between a device and its width.,https://www.theworldavatar.com/kg/ontodevice/,has width
hasPrice,Object Property,hasQuantity,IS-A,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfMoney,,A relationship between a device and its price.,https://www.theworldavatar.com/kg/ontodevice/,has price
hasMass,Object Property,hasQuantity,IS-A,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Mass,,A relationship between a device and its mass.,https://www.theworldavatar.com/kg/ontodevice/,has mass
hasSystemCapability,Object Property,,,Device,http://www.w3.org/ns/ssn/systems/SystemCapability,,A relationship between a device and its system capability.,https://www.theworldavatar.com/kg/ontodevice/,has system capability
hasOperatingRange,Object Property,,,Device,http://www.w3.org/ns/ssn/systems/OperatingRange,,A relationship between a device and its operating range.,https://www.theworldavatar.com/kg/ontodevice/,has operating range
hasSurvivalRange,Object Property,,,Device,http://www.w3.org/ns/ssn/systems/SurvivalRange,,A relationship between a device and its survival range.,https://www.theworldavatar.com/kg/ontodevice/,has survival range
hasSetpoint,Object Property,,,Device,Setpoint,,A relationship between a device and a setpoint.,https://www.theworldavatar.com/kg/ontodevice/,has setpoint
hasControlParameter,Object Property,,,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Percentage UNION http://www.ontology-of-units-of-measure.org/resource/om-2/Frequency UNION http://www.ontology-of-units-of-measure.org/resource/om-2/Pressure,,A relationship between a device and a control parameter.,https://www.theworldavatar.com/kg/ontodevice/,has control parameter
hasFeedbackParameter,Object Property,,,Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Percentage UNION http://www.ontology-of-units-of-measure.org/resource/om-2/Frequency UNION http://www.ontology-of-units-of-measure.org/resource/om-2/Pressure,,A relationship between a device and a feedback parameter.,https://www.theworldavatar.com/kg/ontodevice/,has feedback parameter
hasQuantity,Object Property,,,Setpoint UNION http://www.w3.org/ns/ssn/systems/OperatingProperty UNION http://www.w3.org/ns/ssn/systems/SystemProperty UNION Device UNION http://www.w3.org/ns/ssn/systems/Condition UNION https://w3id.org/bot#Zone UNION http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_behavior/behavior.owl#MaterialAmount UNION http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_function/process.owl#UnitOperation UNION http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseSystem UNION http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_behavior/behavior.owl#ConvectiveTransportRate,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,"A relationship between something (it could be a device or space, a setpoint, an operating property etc) and the quantity it represents or has.",https://www.theworldavatar.com/kg/ontodevice/,has quantity
hasScreenBrightness,Object Property,hasQuantity,IS-A,MobilePhone,RelativeBrightness,,A relationship between a device and its screen brightness.,https://www.theworldavatar.com/kg/ontodevice/,has screen brightness
hasTemperature,Object Property,hasQuantity,IS-A,https://w3id.org/bot#Zone UNION http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,http://www.ontology-of-units-of-measure.org/resource/om-2/Temperature,,"A relationship describing the degree or intensity of heat present in a substance, object or space.",https://www.theworldavatar.com/kg/ontodevice/,has temperature
hasRelativeHumidity,Object Property,hasQuantity,IS-A,https://w3id.org/bot#Zone,http://www.ontology-of-units-of-measure.org/resource/om-2/RelativeHumidity,,"A relationship describing the relative humidity of a substance, object or space.",https://www.theworldavatar.com/kg/ontodevice/,has relative humidity
hasPressure,Object Property,hasQuantity,IS-A,https://w3id.org/bot#Zone UNION http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,http://www.ontology-of-units-of-measure.org/resource/om-2/Pressure,,"A relationship describing the pressure exerted on a substance, object or a space.",https://www.theworldavatar.com/kg/ontodevice/,has pressure
isAttachedTo,Object Property,,,Device,https://w3id.org/bot#Element,,A relationship that describes a device being attached to another physical element or object.,https://www.theworldavatar.com/kg/ontodevice/,is attached to
isConnectedTo,Object Property,,,Device,Device,,A relationship that describes a device being connected to another device where the operation of one device will affect the other.,https://www.theworldavatar.com/kg/ontodevice/,is connected to
sendsSignalTo,Object Property,,,Device,Device,,A relationship that describes a device sending a signal to another device.,https://www.theworldavatar.com/kg/ontodevice/,sends signal to
hasGeoLocation,Object Property,,,Device,http://www.opengis.net/ont/sf#Point,,A relationship that describes a device's location.,https://www.theworldavatar.com/kg/ontodevice/,has geo location
sensesSubstance,Object Property,,,FlowSensor UNION PressureSensor UNION https://saref.etsi.org/core/TemperatureSensor,http://www.theworldavatar.com/ontology/ontocape/material/substance/substance.owl#Substance,,A relationship that describes the type of substance that a device is sensing or observing.,https://www.theworldavatar.com/kg/ontodevice/,senses substance
hasA,Object Property,,,https://w3id.org/MON/person.owl#Person,Device,,A relationship that describes a person possessing a device.,https://www.theworldavatar.com/kg/ontodevice/,has a
hasXComponent,Object Property,,,Vector,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,A relationship that defines the component of a vector in x-direction.,https://www.theworldavatar.com/kg/ontodevice/,has X component
hasYComponent,Object Property,,,Vector,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,A relationship that defines the component of a vector in y-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Y component
hasZComponent,Object Property,,,Vector,http://www.ontology-of-units-of-measure.org/resource/om-2/Quantity,,A relationship that defines the component of a vector in z-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Z component
hasXComponent,Object Property,,,AccelerationVector,http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,only,A relationship that defines the component of a vector in x-direction.,https://www.theworldavatar.com/kg/ontodevice/,has X component
hasYComponent,Object Property,,,AccelerationVector,http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,only,A relationship that defines the component of a vector in y-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Y component
hasZComponent,Object Property,,,AccelerationVector,http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,only,A relationship that defines the component of a vector in z-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Z component
